name,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)                                                                                                                             ",Pitbull                                         ,0.6938986556359876,0.939,0.92585830263115,0.17538126361655773,0.1917670682730924,0.0,0.30192502532928067,0.5380710659898477,0.6029440628066732,9
Wiggle (feat. Snoop Dogg)                                                                                                                                                        ,Jason Derulo                                    ,0.7207859358841778,0.621,0.8658667796941737,0.27233115468409586,0.08052208835341365,0.0,0.16413373860182373,0.731979695431472,0.38294312818355997,53
My House                                                                                                                                                                         ,Flo Rida                                        ,0.7114788004136504,0.702,0.9000032604088553,0.05435729847494553,0.021586345381526102,0.0,0.12968591691995948,0.7512690355329948,0.4393009019113043,29
Viva La Vida                                                                                                                                                                     ,Coldplay                                        ,0.5025853154084798,0.617,0.862133611554889,0.03126361655773421,0.09578313253012048,3.279187817258883e-06,0.110435663627153,0.42335025380710656,0.6449600448619094,54
Raise Your Glass                                                                                                                                                                 ,P!nk                                            ,0.7238883143743536,0.708,0.8973949333246389,0.09466230936819173,0.006265060240963856,0.0,0.031408308004052685,0.6284263959390862,0.5702556194214683,29
Fuck You                                                                                                                                                                         ,CeeLo Green                                     ,0.7166494312306101,0.879,0.9131101040070425,0.06296296296296296,0.19377510040160645,0.0,0.12563323201621074,0.7644670050761421,0.5956212907145193,4
Scared to Be Lonely                                                                                                                                                              ,Martin Garrix                                   ,0.6039296794208894,0.54,0.8511949398454566,0.06274509803921569,0.08985943775100402,0.0,0.26443768996960487,0.1979695431472081,0.6447591008925652,21
Fight Song                                                                                                                                                                       ,Rachel Platten                                  ,0.5832471561530507,0.714,0.8968243617749666,0.14052287581699346,0.055120481927710845,0.0,0.15704154002026344,0.3350253807106599,0.8221131828590121,54
Pony                                                                                                                                                                             ,Ginuwine                                        ,0.7745604963805585,0.605,0.8255518241987545,0.09368191721132897,0.0018674698795180726,0.03868020304568528,0.1165146909827761,0.980710659898477,0.6636945651665965,16
24K Magic                                                                                                                                                                        ,Bruno Mars                                      ,0.8459152016546019,0.803,0.908317302989795,0.08681917211328975,0.03413654618473896,0.0,0.15501519756838905,0.6416243654822334,0.4998831721108463,29
Weak                                                                                                                                                                             ,AJR                                             ,0.6980351602895554,0.632,0.9040787714779434,0.047821350762527234,0.12248995983935743,0.0,0.14285714285714285,0.7147208121827411,0.5796298892471611,29
All Night                                                                                                                                                                        ,The Vamps                                       ,0.5822130299896587,0.775,0.8732516057513613,0.03986928104575163,0.002520080321285141,0.0,0.3302938196555218,0.4649746192893401,0.6773447357353147,9
Just Hold On                                                                                                                                                                     ,Steve Aoki                                      ,0.6690796277145812,0.932,0.9208209709497571,0.08976034858387799,0.003845381526104418,1.5228426395939086e-06,0.05815602836879433,0.3796954314720812,0.537366232066919,38
Starving                                                                                                                                                                         ,Hailee Steinfeld                                ,0.6577042399172699,0.633,0.9091650092921653,0.13725490196078433,0.37248995983935745,0.0,0.1033434650455927,0.5197969543147208,0.4660077573718398,2
Touch                                                                                                                                                                            ,Little Mix                                      ,0.6277145811789039,0.718,0.9113657852694728,0.1065359477124183,0.032128514056224904,0.0,0.40830800405268497,0.5593908629441624,0.4758213000607505,9
Shout Out to My Ex                                                                                                                                                               ,Little Mix                                      ,0.8004136504653568,0.739,0.9125558345016465,0.10370370370370371,0.03172690763052209,6.040609137055837e-06,0.12056737588652483,0.8355329949238578,0.5888219075657741,4
Say My Name                                                                                                                                                                      ,Destiny's Child                                 ,0.5398138572905895,0.676,0.9199080564702814,0.17429193899782136,0.27510040160642574,0.0,0.13576494427558258,0.7573604060913705,0.3150941632786579,6
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit                                                                                                                  ,Daft Punk                                       ,0.8210961737331955,0.811,0.831958527599361,0.04139433551198257,0.0427710843373494,1.0862944162436547e-06,0.10233029381965554,0.8751269035532995,0.5423010421047713,4
2002 - Jay Pryor Remix                                                                                                                                                           ,Anne-Marie                                      ,0.7849017580144778,0.868,0.9085292295653875,0.052941176470588235,0.1315261044176707,1.898477157360406e-05,0.22897669706180346,0.7147208121827411,0.5512080003738492,27
The Way I Are (Dance with Somebody) - DallasK Remix                                                                                                                              ,Bebe Rexha                                      ,0.7063081695966908,0.87,0.9076815232630172,0.07527233115468408,0.04287148594377511,5.736040609137055e-05,0.10040526849037487,0.5167512690355329,0.5464414224963784,38
Havana (feat. Young Thug)                                                                                                                                                        ,Camila Cabello                                  ,0.7911065149948294,0.523,0.9074858987317009,0.0326797385620915,0.18473895582329317,3.614213197969543e-05,0.13373860182370823,0.39999999999999997,0.49062105705874104,15
Wannabe                                                                                                                                                                          ,Spice Girls                                     ,0.7942088934850052,0.864,0.8779465945029507,0.03529411764705882,0.10140562248995985,0.0,0.16413373860182373,0.9045685279187817,0.5140800972008037,4
Mi Gente (feat. Beyoncé)                                                                                                                                                         ,J Balvin                                        ,0.7290589451913133,0.714,0.8739525936552444,0.08627450980392157,0.025,0.0,0.25633232016210744,0.44060913705583754,0.49065844198327024,9
Lost In Japan - Remix                                                                                                                                                            ,Shawn Mendes                                    ,0.7300930713547052,0.855,0.8904665645071892,0.23420479302832242,0.09146586345381527,0.0,0.3515704154002026,0.29746192893401013,0.5008832188420019,9
Hollaback Girl                                                                                                                                                                   ,Gwen Stefani                                    ,0.9576008273009308,0.916,0.941915816243357,0.10119825708061002,0.3514056224899598,6.263959390862944e-06,0.02370820668693009,0.917766497461929,0.5140754240852377,8
I Gotta Feeling                                                                                                                                                                  ,Black Eyed Peas                                 ,0.7683557394002068,0.766,0.8741971243193897,0.02886710239651416,0.08765060240963857,0.0,0.5157041540020264,0.6192893401015228,0.5979718678442918,9
Moves Like Jagger - Radio Edit                                                                                                                                                   ,Maroon 5                                        ,0.7435367114788004,0.736,0.8879071435558019,0.05555555555555555,0.009056224899598394,0.0,0.2917933130699088,0.6548223350253807,0.5983176783961867,29
Sola                                                                                                                                                                             ,Luis Fonsi                                      ,0.7621509824198552,0.525,0.8692739069479313,0.27233115468409586,0.5110441767068273,0.0,0.06160081053698075,0.4903553299492385,0.5980185989999532,2
I Kissed A Girl                                                                                                                                                                  ,Katy Perry                                      ,0.7228541882109617,0.76,0.9263962700922695,0.07374727668845316,0.002238955823293173,0.0,0.13373860182370823,0.7065989847715735,0.607486331136969,27
Bumpy Ride                                                                                                                                                                       ,Mohombi                                         ,0.733195449844881,0.854,0.9056274656841968,0.0434640522875817,0.047188755020080325,0.0,0.0733535967578521,0.8385786802030456,0.49102294499742977,4
Black Magic                                                                                                                                                                      ,Little Mix                                      ,0.8014477766287488,0.885,0.8962374881810179,0.06644880174291938,0.03313253012048193,0.0,0.31610942249240126,0.83248730964467,0.523374924061872,18
Whenever (feat. Conor Maynard)                                                                                                                                                   ,Kris Kross Amsterdam                            ,0.7590486039296794,0.765,0.887450686316064,0.06764705882352941,0.15160642570281124,0.0,0.2340425531914894,0.5258883248730964,0.513991308005047,9
Meant to Be (feat. Florida Georgia Line)                                                                                                                                         ,Bebe Rexha                                      ,0.6649431230610134,0.783,0.8728440546444525,0.09324618736383442,0.047188755020080325,0.0,0.08409321175278624,0.5878172588832487,0.7200523388943408,27
Policeman - Radio Edit                                                                                                                                                           ,Eva Simons                                      ,0.656670113753878,0.959,0.9525610511558149,0.1459694989106754,0.042068273092369476,1.431472081218274e-06,0.3049645390070922,0.8629441624365481,0.4892471610822936,18
Nightmare                                                                                                                                                                        ,Halsey                                          ,0.6318510858324716,0.622,0.8953897818786476,0.07995642701525055,0.01887550200803213,0.0,0.3637284701114488,0.5461928934010152,0.6827889153698772,9
I Don't Care (with Justin Bieber)                                                                                                                                                ,Ed Sheeran                                      ,0.8252326783867633,0.675,0.8959440513840435,0.04814814814814815,0.09156626506024097,0.0,0.09057750759878419,0.8548223350253806,0.4764521706621805,4
Sex                                                                                                                                                                              ,Cheat Codes                                     ,0.6246122026887281,0.691,0.8834566854683578,0.17320261437908496,0.0049497991967871495,0.0,0.12664640324214793,0.18883248730964466,0.4907425580634609,21
All Time Low                                                                                                                                                                     ,Jon Bellion                                     ,0.6380558428128232,0.567,0.909849695151772,0.09019607843137255,0.058634538152610445,0.0,0.0945288753799392,0.5126903553299492,0.42172998738258793,6
Take This Ride                                                                                                                                                                   ,Vigiland                                        ,0.6287487073422958,0.536,0.890825209481269,0.05108932461873638,0.007068273092369478,3.644670050761421e-05,0.4660587639311044,0.16954314720812183,0.5235525024533857,21
Too Close (with Wrabel)                                                                                                                                                          ,Louis The Child                                 ,0.5594622543950363,0.791,0.9099312053731539,0.2429193899782135,0.054116465863453825,0.0,0.11144883485309018,0.3187817258883249,0.49437824197392405,38
I’m Ready (with Demi Lovato)                                                                                                                                                     ,Sam Smith                                       ,0.5180972078593589,0.674,0.8743927488507058,0.044444444444444446,0.0034738955823293174,3.614213197969543e-05,0.2857142857142857,0.15431472081218273,0.7245712416468059,21
Level of Concern                                                                                                                                                                 ,Twenty One Pilots                               ,0.7797311271975181,0.583,0.8584656515927097,0.047058823529411764,0.321285140562249,0.00015228426395939084,0.1458966565349544,0.7817258883248731,0.5701761764568438,16
All Shook Up                                                                                                                                                                     ,Elvis Presley                                   ,0.6452947259565668,0.468,0.7798571940921392,0.14379084967320263,0.8845381526104418,6.446700507614213e-06,0.1458966565349544,0.9664974619289339,0.34646011495864293,39
I've Got You Under My Skin - Remastered 1998                                                                                                                                     ,Frank Sinatra                                   ,0.6049638055842813,0.247,0.7725212741677806,0.04357298474945534,0.45381526104417674,8.98477157360406e-06,0.10840932117527863,0.6,0.594186644235712,30
Smoke Gets In Your Eyes                                                                                                                                                          ,The Platters                                    ,0.2998965873836608,0.227,0.7652179583319748,0.033877995642701525,0.9477911646586346,8.071065989847715e-05,0.6251266464032422,0.22741116751269033,0.5340343006682555,42
"What'd I Say, Pt. 1 & 2                                                                                                                                                        ",Ray Charles                                     ,0.5584281282316443,0.681,0.889439535717779,0.055337690631808274,0.8112449799196788,0.0,0.16413373860182373,0.8060913705583757,0.4130333193139867,51
Dream A Little Dream Of Me                                                                                                                                                       ,Ella Fitzgerald                                 ,0.4705274043433299,0.167,0.756202927847152,0.08050108932461873,0.9216867469879519,0.0,0.1752786220871327,0.4101522842639594,0.3557082106640497,11
That'll Be The Day                                                                                                                                                               ,Buddy Holly                                     ,0.5542916235780766,0.637,0.8513905643767729,0.03736383442265795,0.4688755020080322,0.0,0.08490374873353597,0.8101522842639594,0.5385298378428899,31
Blueberry Hill                                                                                                                                                                   ,Fats Domino                                     ,0.5056876938986556,0.499,0.8199602230119657,0.029520697167755988,0.7429718875502008,0.0002395939086294416,0.15805471124620063,0.8416243654822334,0.623117902705734,47
Mack the Knife                                                                                                                                                                   ,Bobby Darin                                     ,0.5677352637021718,0.529,0.7777542303804897,0.11764705882352941,0.7630522088353414,0.0,0.20871327254305977,0.47106598984771575,0.38672367867657365,7
All I Have to Do Is Dream                                                                                                                                                        ,The Everly Brothers                             ,0.5604963805584282,0.347,0.7497147142251639,0.029193899782135078,0.7861445783132531,0.0,0.1458966565349544,0.6050761421319796,0.48464414224963787,47
Sea Of Love                                                                                                                                                                      ,Phil Phillips                                   ,0.2988624612202689,0.353,0.7775749078934499,0.0318082788671024,0.8654618473895582,1.3705583756345176e-06,0.17426545086119555,0.31675126903553297,0.3992523015094164,11
True Love Ways                                                                                                                                                                   ,Buddy Holly                                     ,0.22854188210961737,0.124,0.6594992011998304,0.03769063180827886,0.8032128514056226,0.10456852791878171,0.32016210739615,0.2802030456852792,0.38659283144072154,41
That's Amore                                                                                                                                                                     ,Dean Martin                                     ,0.42088934850051707,0.17,0.7595285448795279,0.03714596949891067,0.7630522088353414,0.0,0.07467071935157042,0.5857868020304567,0.5796859666339549,48
Johnny B. Goode                                                                                                                                                                  ,Chuck Berry                                     ,0.5336091003102379,0.798,0.8306054579244238,0.09041394335511983,0.7409638554216867,0.0001299492385786802,0.30901722391084097,0.9837563451776649,0.7859946726482545,51
Jambalaya (On The Bayou)                                                                                                                                                         ,Fats Domino                                     ,0.62564632885212,0.845,0.8367513286166085,0.06492374727668845,0.822289156626506,0.0002710659898477157,0.25633232016210744,0.9796954314720812,0.351988410673396,51
I Can't Stop Loving You                                                                                                                                                          ,Ray Charles                                     ,0.3205791106514995,0.279,0.7571973525480096,0.03355119825708061,0.8182730923694779,0.0,0.32218844984802436,0.38274111675126904,0.3710313566054489,11
Wake up Little Susie                                                                                                                                                             ,The Everly Brothers                             ,0.733195449844881,0.62,0.8251768771803984,0.03703703703703704,0.31927710843373497,0.0,0.043161094224924014,0.950253807106599,0.4379784102060844,16
Beyond the Sea                                                                                                                                                                   ,Bobby Darin                                     ,0.5387797311271976,0.516,0.8565746144566528,0.04019607843137255,0.7259036144578314,0.0,0.26038500506585616,0.5776649746192892,0.6378008318145708,47
Rave On                                                                                                                                                                          ,Buddy Holly                                     ,0.5853154084798345,0.711,0.871572495190897,0.03649237472766885,0.6134538152610441,6.690355329949238e-06,0.4224924012158055,0.9756345177664973,0.7459647647086312,51
"Good Golly, Miss Molly                                                                                                                                                         ",Little Richard                                  ,0.5894519131334023,0.863,0.8017345375110039,0.05729847494553377,0.5833333333333334,0.0041827411167512695,0.3171225937183384,0.9228426395939086,0.7656292350109818,51
Unforgettable                                                                                                                                                                    ,Nat King Cole                                   ,0.3609100310237849,0.182,0.7579309445404454,0.03376906318082788,0.9236947791164659,0.015431472081218273,0.14488348530901723,0.18071065989847715,0.6359829898593392,23
Broken Hearted Melody                                                                                                                                                            ,Sarah Vaughan                                   ,0.46328852119958636,0.5,0.7938443480812494,0.03877995642701525,0.746987951807229,0.0,0.19351570415400204,0.7796954314720812,0.6189214449273331,47
Ain't That A Shame                                                                                                                                                               ,Fats Domino                                     ,0.5025853154084798,0.501,0.8384141371327964,0.035511982570806094,0.7700803212851406,7.715736040609137e-05,0.06879432624113475,0.9563451776649745,0.5742978643861862,39
Dream Lover                                                                                                                                                                      ,Bobby Darin                                     ,0.5439503619441572,0.774,0.9505395976655473,0.05,0.7178714859437751,0.0,0.4427558257345492,0.7258883248730964,0.6155194167951774,51
Summertime Blues                                                                                                                                                                 ,Eddie Cochran                                   ,0.7414684591520165,0.883,0.8365230999967396,0.06623093681917211,0.12550200803212852,0.16954314720812183,0.17831813576494426,0.9563451776649745,0.7304032898733586,24
Great Balls Of Fire                                                                                                                                                              ,Jerry Lee Lewis                                 ,0.48397104446742506,0.527,0.751573147272668,0.07440087145969498,0.5562248995983936,0.0,0.06180344478216819,0.8680203045685279,0.7453666059161643,31
(‘Til) I Kissed You                                                                                                                                                              ,The Everly Brothers                             ,0.5997931747673216,0.356,0.7679240976818493,0.042156862745098035,0.33935742971887556,0.0,0.33941236068895647,0.7106598984771573,0.6572596850320108,30
Peggy Sue                                                                                                                                                                        ,Buddy Holly                                     ,0.6990692864529473,0.424,0.8455544325258387,0.035838779956427015,0.9508032128514057,0.0005015228426395939,0.12056737588652483,0.5005076142131979,0.6933641758960699,47
Don't Be Cruel                                                                                                                                                                   ,Elvis Presley                                   ,0.7207859358841778,0.55,0.7907143555801898,0.19498910675381262,0.8594377510040161,3.4923857868020305e-05,0.09189463019250255,0.8568527918781725,0.3962895462404786,39
Banana Boat (Day-O)                                                                                                                                                              ,Harry Belafonte                                 ,0.8241985522233714,0.105,0.7029278471520328,0.10555555555555556,0.8885542168674699,0.00011776649746192893,0.1094224924012158,0.4253807106598984,0.5726669470536007,48
Smile                                                                                                                                                                            ,Nat King Cole                                   ,0.23371251292657705,0.136,0.665074500342343,0.03562091503267974,0.8654618473895582,8.192893401015228e-06,0.3059777102330294,0.267005076142132,0.37090518248516285,41
Twilight Time                                                                                                                                                                    ,The Platters                                    ,0.421923474663909,0.366,0.8080271266016759,0.03224400871459695,0.8724899598393575,0.0,0.270516717325228,0.29847715736040603,0.3631524837609234,11
Tennessee Waltz                                                                                                                                                                  ,Patti Page                                      ,0.48397104446742506,0.171,0.800348863747514,0.03300653594771242,0.9608433734939759,3.796954314720812e-05,0.14387031408308004,0.3624365482233502,0.4043413243609515,11
I Get A Kick Out Of You                                                                                                                                                          ,Frank Sinatra                                   ,0.4084798345398139,0.375,0.7993544390466565,0.04150326797385621,0.5572289156626506,0.0,0.5835866261398176,0.7868020304568528,0.8323052479087807,19
Stagger Lee                                                                                                                                                                      ,Lloyd Price                                     ,0.45398138572905894,0.638,0.8663069348896352,0.033442265795206975,0.7098393574297188,0.0,0.1773049645390071,0.7928934010152284,0.3251086499369129,39
Bye Bye Love                                                                                                                                                                     ,The Everly Brothers                             ,0.5770423991726992,0.556,0.8418701705193832,0.06143790849673202,0.6867469879518073,0.0,0.08804457953394125,0.9187817258883249,0.790966867610636,31
Everyday                                                                                                                                                                         ,Buddy Holly                                     ,0.7724922440537746,0.219,0.7733363763815982,0.04041394335511982,0.5863453815261044,2.6091370558375635e-05,0.10840932117527863,0.5055837563451776,0.6334968923781485,7
The Great Pretender                                                                                                                                                              ,The Platters                                    ,0.4395036194415719,0.401,0.8244432851879626,0.03431372549019608,0.9467871485943775,3.49238578680203e-06,0.0729483282674772,0.5390862944162437,0.5407262021589794,47
"Love Me Tender - From the 20th Century-Fox CinemaScope Production, ""Love Me Tender""                                                                                          ",Elvis Presley                                   ,0.40951396070320584,0.0373,0.6742199471813766,0.045315904139433545,0.9106425702811246,4.477157360406091e-05,0.11246200607902737,0.3065989847715736,0.4815692322071125,11
"Goodnite, It's Time to Go (Goodnight Sweetheart, Goodnight)                                                                                                                    ",The Spaniels                                    ,0.3877973112719752,0.318,0.8163574712268918,0.046078431372549015,0.6576305220883535,0.0002010152284263959,0.4275582573454914,0.36345177664974615,0.3581382307584467,7
Living Doll - 2003 Remaster                                                                                                                                                      ,Cliff Richard & The Drifters                    ,0.5915201654601862,0.463,0.851260148022562,0.05631808278867102,0.5291164658634538,0.0,0.09706180344478217,0.7756345177664974,0.29280807514369833,39
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998                                                                                                                               ,Dean Martin                                     ,0.6328852119958636,0.144,0.7791725082325324,0.0383442265795207,0.8835341365461847,0.0,0.20567375886524825,0.34822335025380713,0.6010981821580447,11
He'll Have to Go                                                                                                                                                                 ,Jim Reeves                                      ,0.5729058945191314,0.186,0.7198004629780574,0.041285403050108936,0.9126506024096386,0.0014619289340101523,0.11144883485309018,0.20304568527918782,0.3793681947754568,11
I Walk the Line                                                                                                                                                                  ,Johnny Cash                                     ,0.7373319544984488,0.258,0.7402758305891559,0.04183006535947712,0.8805220883534137,0.006152284263959391,0.09797365754812563,0.5685279187817259,0.4617271835132483,48
Blue Suede Shoes                                                                                                                                                                 ,Elvis Presley                                   ,0.5760082730093072,0.66,0.8524991033875648,0.06100217864923747,0.6566265060240964,1.6852791878172589e-06,0.13981762917933133,0.9766497461928934,0.44512360390672456,39
Poor Little Fool - Remastered                                                                                                                                                    ,Ricky Nelson                                    ,0.4901758014477766,0.338,0.7901926901633465,0.03257080610021786,0.6506024096385543,0.0,0.13171225937183384,0.8223350253807107,0.7224449740642086,47
It Doesn't Matter Anymore                                                                                                                                                        ,Buddy Holly                                     ,0.687693898655636,0.179,0.7054383619705911,0.039978213507625274,0.8092369477911647,0.0,0.1914893617021277,0.8690355329949238,0.5383569325669424,48
Personality                                                                                                                                                                      ,Lloyd Price                                     ,0.6111685625646329,0.454,0.8324475889276515,0.035076252723311545,0.746987951807229,0.0,0.10020263424518744,0.8781725888324873,0.6024066545165662,39
It's Only Make Believe - Single Version                                                                                                                                          ,Conway Twitty                                   ,0.5604963805584282,0.531,0.8689315640181279,0.04183006535947712,0.890562248995984,0.001116751269035533,0.1286727456940223,0.34923857868020297,0.5888966774148324,7
Baby (You've Got What It Takes)                                                                                                                                                  ,Dinah Washington                                ,0.7135470527404343,0.508,0.8164063773597209,0.05108932461873638,0.8544176706827309,0.00018781725888324872,0.502532928064843,0.8304568527918781,0.6210196738165334,39
Summertime                                                                                                                                                                       ,Louis Armstrong                                 ,0.2068252326783868,0.11,0.7067588275569756,0.03888888888888889,0.9096385542168676,0.00015532994923857867,0.09716312056737589,0.16446700507614212,0.8026122716014767,23
Tutti Frutti                                                                                                                                                                     ,Little Richard                                  ,0.5739400206825234,0.658,0.9150989534087575,0.05893246187363835,0.7961847389558234,0.0,0.11955420466058764,0.9512690355329949,0.8637553156689566,51
Roll Over Beethoven                                                                                                                                                              ,Chuck Berry                                     ,0.7373319544984488,0.793,0.8128525317074762,0.22875816993464052,0.8132530120481929,0.0,0.20060790273556234,0.8162436548223351,0.43325856348427494,51
Come Softly To Me                                                                                                                                                                ,The Fleetwoods                                  ,0.6215098241985523,0.095,0.6768934824426983,0.040740740740740744,0.9337349397590362,0.0002893401015228426,0.11752786220871328,0.682233502538071,0.5746763867470442,48
Maybe Baby                                                                                                                                                                       ,The Crickets                                    ,0.6225439503619442,0.597,0.8521078543249323,0.03300653594771242,0.7168674698795181,0.0,0.08743667679837894,0.8791878172588832,0.6402215056778354,39
You Send Me                                                                                                                                                                      ,Sam Cooke                                       ,0.5563598759048605,0.226,0.7528773108147762,0.03137254901960784,0.9487951807228916,0.0,0.12664640324214793,0.5614213197969543,0.4530632272536099,48
Blue Skies                                                                                                                                                                       ,Ella Fitzgerald                                 ,0.4798345398138573,0.391,0.8947377001075935,0.05261437908496732,0.8955823293172691,0.0,0.052786220871327255,0.6588832487309645,0.7425300247675125,47
Maybellene                                                                                                                                                                       ,Chuck Berry                                     ,0.7880041365046536,0.81,0.8086629063284536,0.08910675381263616,0.8142570281124499,0.0,0.14083080040526852,0.7461928934010151,0.5489976167110613,51
Heartbreak Hotel                                                                                                                                                                 ,Elvis Presley                                   ,0.7197518097207859,0.21,0.7837696847184636,0.0729847494553377,0.8433734939759037,1.644670050761421e-06,0.10840932117527863,0.7279187817258882,0.4371372494041778,48
Not Fade Away                                                                                                                                                                    ,Buddy Holly & The Crickets                      ,0.8262668045501552,0.475,0.763881190701314,0.04498910675381264,0.8383534136546185,0.0,0.27862208713272546,0.934010152284264,0.44846020842095424,39
Lucille                                                                                                                                                                          ,Little Richard                                  ,0.7052740434332989,0.839,0.8283720778585635,0.05076252723311547,0.3373493975903615,0.0005796954314720812,0.1722391084093212,0.9675126903553298,0.6778400859853264,24
(We're Gonna) Rock Around The Clock                                                                                                                                              ,Bill Haley & His Comets                         ,0.8386763185108584,0.859,0.875142642887418,0.18300653594771243,0.20582329317269077,3.7868020304568526e-06,0.07710233029381966,0.7959390862944162,0.4237861582316931,8
Reet Petite                                                                                                                                                                      ,Jackie Wilson                                   ,0.6866597724922441,0.66,0.8717355156336605,0.14161220043572986,0.4487951807228916,0.0,0.30192502532928067,0.8862944162436548,0.3941539324267489,8
Buona Sera - Remastered                                                                                                                                                          ,Louis Prima                                     ,0.5656670113753879,0.3,0.7503341919076651,0.11655773420479303,0.7801204819277109,0.0,0.06616008105369807,0.8233502538071066,0.4569979905603066,48
Cheek To Cheek                                                                                                                                                                   ,Ella Fitzgerald                                 ,0.6701137538779731,0.306,0.7597567734993969,0.09618736383442265,0.5903614457831325,0.0,0.25531914893617025,0.6710659898477157,0.570246273190336,47
Move It - 2002 Remaster                                                                                                                                                          ,Cliff Richard & The Drifters                    ,0.6463288521199586,0.852,0.8993837827263539,0.03714596949891067,0.6947791164658634,0.0004944162436548224,0.2968591691995947,0.9451776649746193,0.383859058834525,51
Magic Moments                                                                                                                                                                    ,Perry Como                                      ,0.7383660806618407,0.253,0.7309836653516351,0.0471677559912854,0.92570281124498,4.98477157360406e-06,0.1752786220871327,0.7055837563451776,0.4874152997803636,48
Whole Lot of Shakin' Going On                                                                                                                                                    ,Jerry Lee Lewis                                 ,0.38986556359875907,0.626,0.8206123047830198,0.03594771241830066,0.8353413654618473,6.558375634517766e-05,0.1904761904761905,0.6883248730964467,0.7545586242347773,47
You Make Me Feel So Young - Remastered 1998                                                                                                                                      ,Frank Sinatra                                   ,0.5966907962771458,0.306,0.7896873267907796,0.04651416122004357,0.3845381526104418,0.0,0.182370820668693,0.5766497461928933,0.5849151829524744,30
Rock And Roll Music                                                                                                                                                              ,Chuck Berry                                     ,0.5418821096173734,0.785,0.8783867496984121,0.0508714596949891,0.44176706827309237,0.0012690355329949238,0.057244174265450865,0.9279187817258883,0.7747978877517642,31
Oh Boy! - Overdubbed Version                                                                                                                                                     ,Buddy Holly                                     ,0.5615305067218201,0.619,0.855563887711519,0.04106753812636165,0.7801204819277109,0.0,0.110435663627153,0.8588832487309643,0.45255385765689987,39
"Shake, Rattle And Roll - Single Version                                                                                                                                        ",Bill Haley & His Comets                         ,0.6938986556359876,0.679,0.794936585047765,0.15468409586056645,0.15963855421686748,0.0,0.160081053698075,0.83248730964467,0.7791111734193187,24
Be-Bop-A-Lula                                                                                                                                                                    ,Gene Vincent & His Blue Caps                    ,0.6277145811789039,0.561,0.8134883114342538,0.0462962962962963,0.4226907630522088,0.0,0.30192502532928067,0.8538071065989847,0.5964671246319921,31
Just A Gigolo - Remastered                                                                                                                                                       ,Louis Prima                                     ,0.5429162357807653,0.403,0.7827100518405008,0.10294117647058823,0.5993975903614458,0.0,0.057244174265450865,0.7289340101522842,0.5850133183793635,47
Walkin' After Midnight                                                                                                                                                           ,Patsy Cline                                     ,0.5811789038262669,0.194,0.7276580483192592,0.048801742919389976,0.7981927710843374,0.0,0.3262411347517731,0.7847715736040609,0.6350904247862049,48
Autumn in New York - 2003 Remastered Version                                                                                                                                     ,Billie Holiday                                  ,0.5625646328852121,0.132,0.7868181669981416,0.051960784313725486,0.9668674698795181,8.720812182741116e-05,0.10233029381965554,0.2903553299492385,0.3326230197672788,11
I'm Walkin'                                                                                                                                                                      ,Fats Domino                                     ,0.7538779731127198,0.555,0.7652831665090802,0.05261437908496732,0.6807228915662651,0.18680203045685279,0.15704154002026344,0.9939086294416243,0.5093929622879574,39
