loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
0.7226533207264191,0.3191721132897603,0.6204819277108434,0.004710659898477157,0.09240121580547113,0.3878172588832487,0.6090845366605916,4
0.741025724625868,0.03616557734204793,0.7048192771084337,0.0,0.1752786220871327,0.7441624365482233,0.3863264638534511,33
0.7596589612337388,0.4335511982570806,0.8032128514056226,0.000734010152284264,0.9179331306990882,0.6893401015228426,0.6402916024113275,46
0.7152358905806788,0.06481481481481481,0.7771084337349399,0.09005076142131979,0.11550151975683892,0.5401015228426396,0.3724473106219917,0
0.8001369371719214,0.05577342047930283,0.8795180722891567,0.8538071065989847,0.12765957446808512,0.7045685279187817,0.4645964764708631,42
0.7896873267907796,0.038562091503267976,0.8734939759036146,0.07126903553299492,0.09868287740628166,0.8040609137055837,0.43570727604093645,33
0.8465814613152489,0.04618736383442266,0.014658634538152611,0.3512690355329949,0.09088145896656535,0.48324873096446697,0.5132062245899341,23
0.7737439274885071,0.03714596949891067,0.9769076305220884,0.8974619289340101,0.1165146909827761,0.4426395939086294,0.551927660171036,37
0.7442535293925858,0.04052287581699346,0.8493975903614458,0.07928934010152285,0.07902735562310031,0.5918781725888325,0.42263189868685447,0
0.8442176648951778,0.11220043572984749,0.5060240963855422,0.0,0.23606889564336375,0.8284263959390862,0.6543810458432637,28
0.8047015095693,0.040958605664488015,0.5401606425702812,0.3949238578680203,0.10638297872340426,0.9451776649746193,0.7837095191364082,28
0.8190799126210426,0.06633986928104575,0.052108433734939764,0.0019086294416243653,0.053698074974670724,0.7035532994923857,0.701738398990607,39
0.6731603143034136,0.05555555555555555,0.8785140562248996,1.4010152284263958e-05,0.13272543059777103,0.5685279187817259,0.6394971727650824,0
0.6986893156401813,0.051307189542483665,0.7228915662650602,0.6710659898477157,0.2978723404255319,0.7532994923857868,0.5773260432730501,42
0.5946333670242248,0.06742919389978214,0.8785140562248996,0.8395939086294415,0.707193515704154,0.8974619289340101,0.7940371045375952,42
0.7606207818460435,0.041938997821350764,0.6044176706827309,0.007309644670050761,0.12664640324214793,0.24060913705583753,0.48142903874012805,4
0.7934694010628933,0.0812636165577342,0.3744979919678715,0.4964467005076142,0.0844984802431611,0.7045685279187817,0.46744707696621335,41
0.7388412506928369,0.05816993464052288,0.820281124497992,0.0,0.08855116514690983,0.8974619289340101,0.41032758540118697,33
0.6859737211046265,0.08289760348583879,0.7590361445783133,0.00044873096446700506,0.08561296859169201,0.34213197969543147,0.383228188233095,4
0.8557595122428352,0.03093681917211329,0.5652610441767068,1.7766497461928932e-05,0.09138804457953395,0.581725888324873,0.4178840132716482,22
0.7582895895145252,0.045642701525054466,0.22690763052208837,0.04304568527918781,0.07497467071935157,0.5167512690355329,0.39999532688443384,5
0.7881549346288025,0.03703703703703704,0.9096385542168676,0.8720812182741116,0.0987841945288754,0.46598984771573604,0.485186223655311,37
0.781976459848065,0.06034858387799564,0.8413654618473896,0.4446700507614213,0.13272543059777103,0.6873096446700507,0.38107388195710085,41
0.6118809298686054,0.07363834422657951,0.8443775100401607,0.267005076142132,0.12158054711246201,0.6974619289340102,0.6687742417869993,41
0.8229924032473672,0.03660130718954248,0.6957831325301205,0.0,0.2998986828774063,0.9309644670050761,0.6030562175802607,33
0.6493430276156631,0.070479302832244,0.9046184738955824,0.16548223350253807,0.07021276595744681,0.12791878172588833,0.456222253376326,11
0.8152489322160998,0.048366013071895426,0.4859437751004016,0.0,0.8257345491388045,0.8578680203045684,0.5714098789663068,40
0.7060578396530925,0.054139433551198254,0.8965863453815262,0.0017766497461928932,0.11854103343465047,0.27614213197969545,0.5797373709051825,35
0.7485409670372665,0.054684095860566447,0.9226907630522089,0.8761421319796954,0.11246200607902737,0.20304568527918782,0.350095798869106,27
0.7194418180039777,0.04052287581699346,0.9819277108433735,0.8923857868020304,0.07467071935157042,0.6680203045685279,0.49430347212486564,37
0.8510645234912458,0.03442265795206972,0.033634538152610444,0.02883248730964467,0.17933130699088146,0.5898477157360406,0.6910416374596944,39
0.7821394802908285,0.03877995642701525,0.926706827309237,0.00013299492385786802,0.12664640324214793,0.166497461928934,0.38306462918827977,11
0.6009911642920023,0.19389978213507625,0.8825301204819278,0.6020304568527918,0.7031408308004052,0.817258883248731,0.39112108042431887,42
0.6786541032245443,0.05108932461873638,0.9297188755020082,0.007939086294416245,0.28976697061803447,0.3695431472081218,0.5918407402215057,35
0.7919696129894689,0.05424836601307189,0.8333333333333334,0.002964467005076142,0.1529888551165147,0.5908629441624365,0.4624188046170382,0
0.6948094291024094,0.04575163398692811,0.8825301204819278,0.8253807106598984,0.110435663627153,0.7857868020304568,0.5468666760128978,42
0.6752469759707866,0.051416122004357294,0.6887550200803214,0.34822335025380713,0.1033434650455927,0.6375634517766497,0.49384550679938316,41
0.789752534967885,0.038562091503267976,0.20682730923694778,0.0,0.10638297872340426,0.7279187817258882,0.4485957287723726,16
0.7173388542923282,0.04030501089324619,0.9487951807228916,0.6274111675126903,0.10536980749746708,0.3096446700507614,0.5966447030235058,44
0.802663754034756,0.03660130718954248,0.8002008032128515,0.00037868020304568525,0.13069908814589667,0.8010152284263959,0.49769148091032295,33
0.7911056046428222,0.04324618736383442,0.5512048192771085,0.0,0.10435663627152988,0.8345177664974618,0.570372447310622,33
0.7790583939225979,0.03594771241830066,0.9367469879518073,0.32385786802030453,0.1519756838905775,0.7401015228426395,0.5005514276368055,41
0.8691108865051678,0.06209150326797386,0.6726907630522089,0.0011675126903553299,0.13373860182370823,0.8456852791878172,0.6802187018084958,28
0.7591209937726191,0.060239651416122,0.8263052208835341,0.883248730964467,0.2026342451874367,0.9766497461928934,0.5174213748305996,42
0.8139610707182681,0.09760348583877995,0.7931726907630523,0.0,0.10233029381965554,0.615228426395939,0.6353334267956448,0
0.760783802288807,0.05435729847494553,0.7108433734939759,0.8558375634517765,0.11955420466058764,0.8436548223350253,0.6225618019533623,42
0.8019138599980438,0.048801742919389976,0.4317269076305221,0.24771573604060912,0.11448834853090173,0.5654822335025381,0.42582363661853356,22
0.7814873985197743,0.0574074074074074,0.7991967871485944,0.0004812182741116751,0.09533941236068896,0.9868020304568527,0.7008925650731342,33
0.8046036973036419,0.05501089324618737,0.7188755020080322,0.7137055837563451,0.08875379939209727,0.5756345177664973,0.3675125005841395,42
0.8046199993479182,0.03104575163398693,0.8654618473895582,0.0006030456852791877,0.09270516717325228,0.7685279187817259,0.47600355156783025,33
0.6874572071337746,0.042156862745098035,0.964859437751004,0.010253807106598983,0.1,0.4558375634517766,0.6166316182999205,35
0.7485735711258192,0.04422657952069716,0.9337349397590362,0.0019593908629441624,0.11550151975683892,0.5208121827411167,0.6962474882003833,0
0.7765315770597633,0.0537037037037037,0.8744979919678715,0.42842639593908627,0.0839918946301925,0.5614213197969543,0.45840459834571706,41
0.8360503407127253,0.05250544662309368,0.6506024096385543,0.0,1.0,0.898477157360406,0.7650310762185148,40
0.7663591014313195,0.042919389978213505,0.7851405622489961,0.0,0.713272543059777,0.25177664974619285,0.41864105799336415,46
0.7905676371817025,0.051416122004357294,0.7228915662650602,0.0001634517766497462,0.7639311043566364,0.5756345177664973,0.5842889854666106,46
0.7198330670666102,0.034640522875816995,0.9497991967871486,0.0007736040609137055,0.10536980749746708,0.2639593908629442,0.6335529697649424,35
0.7338691271885495,0.042156862745098035,0.8524096385542169,0.009543147208121827,0.7102330293819655,0.5106598984771573,0.6347773260432731,46
0.7362329236086205,0.039760348583877995,0.9628514056224899,0.13908629441624365,0.7477203647416414,0.5441624365482234,0.3929669610729473,46
0.7954908545531609,0.07254901960784314,0.8333333333333334,0.0,0.05916919959473151,0.7979695431472081,0.8046590962194494,28
0.8046036973036419,0.11220043572984749,0.7259036144578314,1.3604060913705584e-06,0.2066869300911854,0.9522842639593907,0.48446656385812426,33
0.7874050405920903,0.05424836601307189,0.9086345381526105,0.017461928934010152,0.10435663627152988,0.5969543147208121,0.7095331557549418,0
0.8014737048025822,0.03257080610021786,0.9036144578313253,4.1421319796954314e-05,0.12158054711246201,0.31979695431472077,0.6510397682134679,35
0.7442861334811386,0.03725490196078431,0.9738955823293173,0.013502538071065988,0.1590678824721378,0.35837563451776644,0.6285433898780317,35
0.8091030615239151,0.03790849673202614,0.8192771084337349,0.0008233502538071066,0.10435663627152988,0.4040609137055837,0.9005607738679378,38
0.7619249453881517,0.04041394335511982,0.9688755020080322,0.0004964467005076142,0.11246200607902737,0.22741116751269033,0.63177251273424,35
0.8795604968863096,0.09041394335511983,0.8353413654618473,0.0,0.0873353596757852,0.8436548223350253,0.45880181316883967,33
0.8238564115940139,0.041176470588235294,0.8664658634538153,2.2944162436548224e-05,0.11955420466058764,0.5137055837563451,0.6166596569933175,0
0.7924423722734831,0.030392156862745098,0.9508032128514057,0.006111675126903553,0.12360688956433638,0.5015228426395939,0.37314827795691385,0
0.8189984023996609,0.061220043572984745,0.964859437751004,0.0004101522842639594,0.0944275582573455,0.5177664974619289,0.5761016869947194,0
0.8439405301424798,0.1514161220043573,0.4718875502008032,1.5532994923857865e-05,0.3515704154002026,0.631472081218274,0.8394924996495163,28
0.8099670698705618,0.04586056644880174,0.8293172690763052,0.0004862944162436548,0.24721377912867276,0.34822335025380713,0.4908874246460115,4
0.7824492191320791,0.07559912854030501,0.7198795180722891,4.5583756345177664e-06,0.6798378926038502,0.5116751269035533,0.8046637693350156,46
0.8186234553813048,0.04498910675381264,0.5592369477911647,7.137055837563451e-06,0.1458966565349544,0.6893401015228426,0.42828636852189356,22
0.8392292393466141,0.041938997821350764,0.5863453815261044,0.0,0.08926038500506586,0.5218274111675126,0.6307257348474228,22
0.8135209155228066,0.0636165577342048,0.6506024096385543,0.049340101522842635,0.2340425531914894,0.9939086294416243,0.6339081265479696,33
0.7233543086303023,0.03877995642701525,0.42771084337349397,0.0,0.07365754812563324,0.8730964467005076,0.6909014439927099,28
0.8387401780183235,0.047603485838779956,0.24397590361445784,0.0023045685279187815,0.07659574468085106,0.7106598984771573,0.44150193934295995,16
0.8704313520915523,0.08322440087145969,0.38855421686746994,0.0,0.08571428571428572,0.8365482233502537,0.7780784148791999,28
0.8941345244693685,0.1318082788671024,0.7168674698795181,0.0,0.0878419452887538,0.8416243654822334,0.4860741156128791,33
0.6977111929836002,0.05424836601307189,0.8995983935742973,1.4111675126903553e-05,0.160081053698075,0.5685279187817259,0.5914481985139493,0
0.7588112549313684,0.048801742919389976,0.7881526104417671,0.09908629441624366,0.13981762917933133,0.37766497461928933,0.3771110799570073,4
0.776058817775749,0.03431372549019608,0.7359437751004017,0.004619289340101523,0.17426545086119555,0.5715736040609136,0.4582971166876957,0
0.6855009618206123,0.0471677559912854,0.9618473895582329,3.898477157360406e-05,0.17426545086119555,0.550253807106599,0.6248749941586056,0
0.8572429982719834,0.09651416122004357,0.3775100401606426,0.0,0.11955420466058764,0.7431472081218273,0.44985279685966634,21
0.8228456848488801,0.04651416122004357,0.8684738955823293,0.0,0.16210739614994935,0.7543147208121826,0.36393289406047014,33
0.8061034853770663,0.06873638344226579,0.6255020080321285,0.0007360406091370558,0.11144883485309018,0.3949238578680203,0.683859058834525,38
0.6307423950963451,0.044662309368191724,0.9307228915662652,0.6548223350253807,0.1286727456940223,0.15431472081218273,0.4170054675452124,44
0.7612728636170976,0.04411764705882353,0.7871485943775101,0.8111675126903554,0.10101317122593718,0.8629441624365481,0.4974578251320155,42
0.6773988458152653,0.06677559912854031,0.9196787148594379,0.02253807106598985,0.09260385005065856,0.581725888324873,0.9620215897939156,38
0.7854813993674807,0.05915032679738562,0.3734939759036145,0.0009370558375634518,0.10050658561296859,0.8791878172588832,0.7448058320482266,28
0.750513514394705,0.05915032679738562,0.9779116465863454,0.013604060913705583,0.110435663627153,0.2964467005076142,0.47040983223515115,11
0.6904730853248997,0.12200435729847495,0.5903614457831325,6.284263959390863e-05,0.12158054711246201,0.8294416243654821,0.3931585588111594,33
0.8064458283068696,0.06873638344226579,0.7018072289156626,3.6751269035532993e-06,0.15704154002026344,0.8426395939086293,0.6448011589326603,33
0.8434677708584657,0.062309368191721136,0.6656626506024097,7.177664974619288e-05,0.0966565349544073,0.9472081218274112,0.5833123043132856,33
0.8091193635681915,0.25816993464052285,0.8885542168674699,0.0,0.13373860182370823,0.8060913705583757,0.5964998364409552,33
0.7209416060774021,0.05228758169934641,0.8253012048192772,0.1796954314720812,0.11246200607902737,0.6934010152284265,0.5850039721482312,41
0.7960125199700042,0.05860566448801743,0.321285140562249,0.0,0.1094224924012158,0.9614213197969542,0.4326323659984111,21
0.7830523947703042,0.13616557734204793,0.5612449799196788,0.0,0.33637284701114495,0.8436548223350253,0.45352586569465864,33
0.846076097942682,0.06568627450980392,0.6475903614457832,2.7208121827411167e-05,0.18034447821681865,0.898477157360406,0.8426935838123277,28
0.8178735613445927,0.07864923747276688,0.8694779116465864,0.0033502538071065987,0.09756838905775077,0.5055837563451776,0.4169587363895509,0
0.8677904209187832,0.05980392156862745,0.8102409638554218,0.0,0.1286727456940223,0.9401015228426396,0.5324501144913313,33
0.812803625574647,0.14161220043572986,0.3674698795180723,0.0002730964467005076,0.8044579533941237,0.7269035532994923,0.7169493901584185,40
0.8616608522708747,0.03747276688453159,0.7941767068273093,0.00031573604060913704,0.11854103343465047,0.8893401015228426,0.45667554558624235,33
0.8611228848097552,0.03594771241830066,0.8483935742971888,7.766497461928933e-06,0.1094224924012158,0.7847715736040609,0.5834898827047993,33
0.8583678393270516,0.05718954248366013,0.784136546184739,0.0,0.1651469098277609,0.9512690355329949,0.4860787887284453,33
0.7090248117113886,0.2440087145969499,0.8825301204819278,0.6071065989847715,0.39614994934143877,0.5167512690355329,0.8069302303845974,42
0.7634899416386814,0.3213507625272331,0.714859437751004,4.619289340101522e-06,0.9787234042553192,0.6010152284263959,0.6748305995607272,46
0.6880277786834469,0.06328976034858387,0.8112449799196788,4.730964467005076e-06,0.7061803444782169,0.5329949238578681,0.36855927847095654,46
0.7644680642952626,0.04869281045751633,0.5562248995983936,0.00027918781725888326,0.055623100303951366,0.9857868020304568,0.4111780924342259,33
0.8837501222653321,0.06056644880174292,0.5582329317269077,0.0,0.6038500506585613,0.7360406091370557,0.6388335903546895,40
0.7908121678458478,0.04357298474945534,0.11646586345381527,0.7076142131979695,0.08844984802431612,0.7472081218274111,0.5087200336464321,19
0.8418538684751068,0.047494553376906314,0.17771084337349397,5.7157360406091366e-05,0.2036474164133739,0.6040609137055837,0.5880041123416982,36
0.820856835447165,0.07211328976034857,0.3734939759036145,0.0,0.06555217831813576,0.8751269035532995,0.4302444039441095,21
0.7528936128590525,0.08115468409586056,0.12951807228915663,0.0,0.09848024316109423,0.7269035532994923,0.5449880835553064,16
0.8115646702096443,0.040740740740740744,0.6234939759036144,0.0001746192893401015,0.07517730496453902,0.5715736040609136,0.5275994205336698,22
0.7996641778879072,0.03867102396514161,0.4467871485943775,0.0,0.09341438703140832,0.5979695431472081,0.4304266554511893,22
0.7443839457467967,0.051525054466230936,0.46787148594377514,8.365482233502539e-06,0.07639311043566363,0.21218274111675126,0.6513622131875321,7
0.7961429363242151,0.11546840958605664,0.8765060240963856,0.001614213197969543,0.09848024316109423,0.9776649746192893,0.4374363288004112,33
0.8122656581135275,0.05043572984749455,0.8664658634538153,1.1573604060913703e-05,0.13171225937183384,0.7532994923857868,0.7215617552222067,33
0.7841609337810962,0.06786492374727669,0.45381526104417674,0.00020710659898477156,0.6990881458966566,0.6355329949238578,0.6184401140240199,40
0.8427341788660299,0.1721132897603486,0.426706827309237,0.6395939086294415,0.2188449848024316,0.7553299492385787,0.44728725641385114,42
0.7272994033451795,0.03159041394335512,0.8775100401606426,0.004578680203045685,0.11246200607902737,0.2730964467005076,0.3919342025328287,11
0.7812265658113527,0.36492374727668847,0.4718875502008032,0.014010152284263958,0.17933130699088146,0.631472081218274,0.4443525398383102,22
0.7815037005640507,0.045098039215686274,0.8815261044176708,0.07583756345177664,0.09949341438703141,0.667005076142132,0.6451609888312537,0
0.8508688989599296,0.03420479302832244,0.6154618473895582,2.477157360406091e-06,0.23100303951367784,0.3847715736040609,0.601107528389177,4
0.7472205014508819,0.06677559912854031,0.5431726907630523,0.0034213197969543145,0.06990881458966566,0.8152284263959391,0.4288658348520959,21
0.6710899546803168,0.060784313725490195,0.8323293172690763,2.0913705583756347e-06,0.25531914893617025,0.5796954314720811,0.593840833683817,0
0.8345831567278537,0.044444444444444446,0.640562248995984,4.994923857868021e-06,0.12462006079027356,0.4507614213197969,0.6919248563016963,38
0.6977437970721528,0.0528322440087146,0.8925702811244981,0.2263959390862944,0.11144883485309018,0.467005076142132,0.5596897051264078,0
0.6486420397117798,0.09324618736383442,0.8293172690763052,0.00013299492385786802,0.11448834853090173,0.47817258883248726,0.5662460862657134,0
0.7389064588699423,0.03453159041394335,0.822289156626506,1.4923857868020303e-05,0.9128672745694023,0.3959390862944162,0.36719940184120753,46
0.7630660884874964,0.130718954248366,0.8172690763052208,0.0,0.7061803444782169,0.3269035532994924,0.5318332632365999,46
0.7657722278373709,0.04891067538126362,0.8915662650602411,4.934010152284264e-05,0.13981762917933133,0.4944162436548223,0.5283190803308566,0
0.7618271331224935,0.05065359477124183,0.9317269076305221,0.001563451776649746,0.12259371833839919,0.20101522842639594,0.5074115612879107,11
0.6625965896123374,0.054901960784313725,0.9708835341365462,0.28426395939086296,0.11246200607902737,0.2081218274111675,0.5911350997710173,35
0.8504939519415735,0.039760348583877995,0.5050200803212852,6.050761421319796e-06,0.1762917933130699,0.3756345177664974,0.5731482779569138,4
0.8321704541749535,0.09466230936819173,0.0033232931726907633,0.2213197969543147,0.13373860182370823,0.7583756345177665,0.6356138137296135,16
0.866437351243846,0.10239651416122005,0.008835341365461848,0.5725888324873095,0.303951367781155,0.7309644670050761,0.6026309640637413,19
0.8585308597698151,0.08660130718954248,0.0005461847389558233,0.0,0.04376899696048633,0.8355329949238578,0.6311603345950746,6
0.8900753154445568,0.04586056644880174,0.5652610441767068,0.004091370558375634,0.34143870314083086,0.9746192893401014,0.47654563297350344,33
0.9078119396172281,0.035076252723311545,0.5963855421686747,0.0,0.09797365754812563,0.980710659898477,0.4485630169634095,33
0.866714485996544,0.25163398692810457,0.6034136546184738,0.0,0.04559270516717325,0.37766497461928933,0.3772606196551241,4
0.7638974927455903,0.07679738562091502,0.6967871485943775,5.9593908629441615e-05,0.9878419452887538,0.31065989847715736,0.5157998037291462,46
0.9007531544455675,0.12527233115468409,0.14056224899598396,0.0,0.5805471124620061,0.914720812182741,0.40335062386092807,30
0.8241987545238173,0.10893246187363835,0.34839357429718876,5.31979695431472e-06,0.7152988855116514,0.8030456852791878,0.44168419085003974,40
0.7534152782758958,0.22004357298474947,0.7570281124497993,0.01796954314720812,0.1033434650455927,0.6842639593908629,0.605308659283144,0
0.7935835153728278,0.07211328976034857,0.5451807228915664,0.0,0.14792299898682879,0.63248730964467,0.534239917753166,22
0.7876495712562356,0.029629629629629627,0.30522088353413657,1.1878172588832486e-05,0.10131712259371835,0.14923857868020302,0.45052105238562545,7
0.6673730885853086,0.04161220043572984,0.8885542168674699,0.16548223350253807,0.1165146909827761,0.14213197969543148,0.3865367540539278,11
0.780036516579179,0.0784313725490196,0.8493975903614458,0.0021421319796954314,0.5157041540020264,0.44670050761421315,0.419393429599514,46
0.8360666427570017,0.028431372549019607,0.8102409638554218,0.0,0.11246200607902737,0.4751269035532995,0.6642880508434974,38
0.8314857683153467,0.035076252723311545,0.8283132530120482,1.2487309644670051e-06,0.08682877406281662,0.2446700507614213,0.5448011589326603,35
0.7657559257930945,0.04891067538126362,0.6716867469879518,0.899492385786802,0.0944275582573455,0.12284263959390862,0.4719285947941493,27
0.8802125786573636,0.029520697167755988,0.11847389558232932,7.126903553299492e-05,0.14083080040526852,0.867005076142132,0.5002383288938735,6
0.8547650875419778,0.03943355119825708,0.7690763052208835,0.8467005076142131,0.10091185410334347,0.7979695431472081,0.5868872377213888,42
0.8804408072772326,0.02592592592592593,0.320281124497992,0.05746192893401015,0.1773049645390071,0.09461928934010153,0.45318472825832984,7
0.8146457565778749,0.03398692810457516,0.2349397590361446,0.011776649746192892,0.48328267477203646,0.7492385786802029,0.5608159259778495,30
0.7983437123015226,0.03148148148148148,0.7981927710843374,0.00014822335025380708,0.11955420466058764,0.17055837563451776,0.48788728445254453,11
0.8120537315379348,0.03747276688453159,0.1887550200803213,0.5827411167512689,0.08703140830800406,0.6071065989847715,0.7709472405252582,19
0.7905676371817025,0.043137254901960784,0.6375502008032129,0.249746192893401,0.11347517730496455,0.2903553299492385,0.46975092294032433,4
0.8230576114244726,0.03877995642701525,0.6265060240963856,6e-06,0.07507598784194529,0.34517766497461927,0.5605822701995421,4
0.807016399856542,0.03420479302832244,0.747991967871486,4.954314720812182e-06,0.13171225937183384,0.5969543147208121,0.46719005561007526,0
0.8423592318476737,0.037799564270152505,0.7359437751004017,0.0,0.13779128672745697,0.7928934010152284,0.523435674564232,33
0.7699292491278407,0.0318082788671024,0.7891566265060241,0.1197969543147208,0.110435663627153,0.49847715736040604,0.46242815084817046,0
0.769717322552248,0.03202614379084967,0.7590361445783133,0.2111675126903553,0.10739614994934145,0.6091370558375634,0.3185242301042105,41
0.8241987545238173,0.03148148148148148,0.2761044176706828,0.4619289340101523,0.1904761904761905,0.09786802030456852,0.5975466143277723,10
0.8399791333833263,0.05435729847494553,0.8002008032128515,0.0031878172588832485,0.10840932117527863,0.9482233502538071,0.43915136221318757,33
0.8277199960875093,0.03888888888888889,0.8373493975903614,0.750253807106599,0.1469098277608916,0.38375634517766494,0.523407635870835,37
0.8120048254051058,0.03638344226579521,0.02781124497991968,0.6588832487309645,0.0950354609929078,0.48121827411167506,0.493270713584747,23
0.8058752567571974,0.05054466230936819,0.5180722891566265,9.654822335025379e-05,0.1661600810536981,0.8588832487309643,0.5044394597878405,21
0.8160314303413648,0.24183006535947713,0.15963855421686748,1.644670050761421e-06,0.16919959473150964,0.7908629441624365,0.584017944763774,34
0.7688696162498777,0.08932461873638345,0.9216867469879519,0.0,0.12462006079027356,0.6203045685279187,0.43499696247488195,0
0.8500374947018356,0.07570806100217865,0.020080321285140562,0.018375634517766498,0.11752786220871328,0.5888324873096445,0.672900602831908,39
0.7370806299109909,0.041721132897603486,0.9287148594377511,0.008588832487309645,0.10435663627152988,0.45380710659898477,0.3894247394738072,0
0.8874995924488931,0.03660130718954248,0.8775100401606426,0.030355329949238577,0.11246200607902737,0.43248730964467,0.5920884153465115,0
0.8581233086629063,0.05108932461873638,0.4146586345381526,0.766497461928934,0.0939209726443769,0.5543147208121827,0.7791579045749801,42
0.7566104789540609,0.04041394335511982,0.9156626506024097,0.00012487309644670052,0.10091185410334347,0.5269035532994923,0.5209028459273798,0
0.7882853509830132,0.03747276688453159,0.31626506024096385,0.8020304568527918,0.11144883485309018,0.2081218274111675,0.47684938548530303,29
0.7512634084314173,0.03616557734204793,0.9186746987951808,0.7746192893401015,0.0733535967578521,0.04060913705583756,0.3991915510070564,27
0.6982165563561671,0.03867102396514161,0.7008032128514056,0.5065989847715736,0.0833839918946302,0.21319796954314718,0.6777232580961727,44
0.7715268494669232,0.1074074074074074,0.44176706827309237,0.7309644670050761,0.04660587639311044,0.3898477157360406,0.46711528576101685,42
0.8569821655635617,0.032135076252723306,0.608433734939759,0.0,0.10536980749746708,0.5959390862944162,0.38533576335342773,22
0.8071142121222001,0.028540305010893247,0.6295180722891567,0.00021015228426395937,0.160081053698075,0.598984771573604,0.66039067246133,38
0.788692902089922,0.0326797385620915,0.8845381526104418,0.0077360406091370555,0.24620060790273557,0.2578680203045685,0.6509042478620497,35
0.8462880245182746,0.03224400871459695,0.7419678714859438,0.0,0.182370820668693,0.7299492385786801,0.5258797140053274,33
0.8238401095497375,0.03224400871459695,0.745983935742972,0.7431472081218273,0.14488348530901723,0.39999999999999997,0.677573718398056,37
0.759300316259659,0.03224400871459695,0.9879518072289157,0.7512690355329948,0.11347517730496455,0.6934010152284265,0.6759241086032057,37
0.7104104854748785,0.035838779956427015,0.9548192771084337,0.026598984771573603,0.11144883485309018,0.7928934010152284,0.5972148231225758,33
0.6219392911871149,0.07156862745098039,0.9879518072289157,0.0,0.13475177304964542,0.4345177664974619,0.42079536426935843,0
0.8714909849695152,0.045315904139433545,0.748995983935743,0.0,0.6423505572441743,0.4842639593908629,0.45853077246600304,46
